view_history,rt,trial_type,trial_index,trial_number,time_elapsed,internal_node_id,subject,category,typicality_condition,image_name,full_image_name,nameability,responses,typicality_rating
,2150,survey-likert,4,4,38940,0.0-4.0,p192679,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":3}",4
,2427,survey-likert,5,5,41368,0.0-5.0,p192679,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":1}",2
,3939,survey-likert,6,6,45307,0.0-6.0,p192679,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":3}",4
,8033,survey-likert,7,7,53341,0.0-7.0,p192679,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":1}",2
,4166,survey-likert,8,8,57508,0.0-8.0,p192679,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":3}",4
,2098,survey-likert,9,9,59607,0.0-9.0,p192679,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":2}",3
,2898,survey-likert,10,10,62507,0.0-10.0,p192679,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
,3466,survey-likert,11,11,65973,0.0-11.0,p192679,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":2}",3
,2684,survey-likert,12,12,68658,0.0-12.0,p192679,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,2455,survey-likert,13,13,71115,0.0-13.0,p192679,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":3}",4
,1921,survey-likert,14,14,73036,0.0-14.0,p192679,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,2762,survey-likert,15,15,75799,0.0-15.0,p192679,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,3292,survey-likert,16,16,79092,0.0-16.0,p192679,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":2837}]",2837,instructions,17,NA,81930,0.0-17.0,p192679,NA,NA,,NA,NA,,NA
,5790,survey-likert,18,17,87721,0.0-18.0,p192679,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":2}",3
,4045,survey-likert,19,18,91767,0.0-19.0,p192679,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":0}",1
,1658,survey-likert,20,19,93426,0.0-20.0,p192679,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,2746,survey-likert,21,20,96173,0.0-21.0,p192679,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,3700,survey-likert,22,21,99874,0.0-22.0,p192679,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":1}",2
,1741,survey-likert,23,22,101616,0.0-23.0,p192679,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":3}",4
,1913,survey-likert,24,23,103530,0.0-24.0,p192679,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":4}",5
,3495,survey-likert,25,24,107026,0.0-25.0,p192679,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":2}",3
,2630,survey-likert,26,25,109657,0.0-26.0,p192679,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":1}",2
,2135,survey-likert,27,26,111793,0.0-27.0,p192679,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":4}",5
,4273,survey-likert,28,27,116067,0.0-28.0,p192679,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":0}",1
,4038,survey-likert,29,28,120106,0.0-29.0,p192679,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,2487,survey-likert,30,29,122594,0.0-30.0,p192679,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,13003,survey-likert,31,30,135598,0.0-31.0,p192679,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,1886,survey-likert,32,31,137485,0.0-32.0,p192679,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":0}",1
,2797,survey-likert,33,32,140283,0.0-33.0,p192679,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":3}",4
,5533,survey-likert,34,33,145817,0.0-34.0,p192679,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":16942}]",16943,instructions,0,NA,16972,0.0-0.0,p195947,NA,NA,,NA,NA,,NA
,7630,survey-likert,1,1,24605,0.0-1.0,p195947,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":3}",4
,4030,survey-likert,2,2,28636,0.0-2.0,p195947,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":0}",1
,2585,survey-likert,3,3,31223,0.0-3.0,p195947,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":3}",4
,4635,survey-likert,4,4,35859,0.0-4.0,p195947,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":0}",1
,3592,survey-likert,5,5,39454,0.0-5.0,p195947,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":0}",1
,4013,survey-likert,6,6,43469,0.0-6.0,p195947,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,2893,survey-likert,7,7,46363,0.0-7.0,p195947,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":2}",3
,2849,survey-likert,8,8,49215,0.0-8.0,p195947,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":3}",4
,3194,survey-likert,9,9,52411,0.0-9.0,p195947,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,4269,survey-likert,10,10,56683,0.0-10.0,p195947,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":3}",4
,2890,survey-likert,11,11,59575,0.0-11.0,p195947,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":0}",1
,3358,survey-likert,12,12,62935,0.0-12.0,p195947,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,2372,survey-likert,13,13,65309,0.0-13.0,p195947,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,3039,survey-likert,14,14,68349,0.0-14.0,p195947,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":3}",4
,3360,survey-likert,15,15,71711,0.0-15.0,p195947,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":4}",5
,1765,survey-likert,16,16,73477,0.0-16.0,p195947,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":3555}]",3555,instructions,17,NA,77033,0.0-17.0,p195947,NA,NA,,NA,NA,,NA
,5114,survey-likert,18,17,82150,0.0-18.0,p195947,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":2}",3
,1981,survey-likert,19,18,84134,0.0-19.0,p195947,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":1}",2
,2183,survey-likert,20,19,86318,0.0-20.0,p195947,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":2}",3
,2658,survey-likert,21,20,88979,0.0-21.0,p195947,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":0}",1
,2370,survey-likert,22,21,91350,0.0-22.0,p195947,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,3398,survey-likert,23,22,94750,0.0-23.0,p195947,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":1}",2
,5150,survey-likert,24,23,99903,0.0-24.0,p195947,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,2424,survey-likert,25,24,102328,0.0-25.0,p195947,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":1}",2
,1576,survey-likert,26,25,103906,0.0-26.0,p195947,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":2}",3
,2720,survey-likert,27,26,106629,0.0-27.0,p195947,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":1}",2
,1867,survey-likert,28,27,108497,0.0-28.0,p195947,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":2}",3
,3460,survey-likert,29,28,111958,0.0-29.0,p195947,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":1}",2
,2292,survey-likert,30,29,114252,0.0-30.0,p195947,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":2}",3
,2412,survey-likert,31,30,116665,0.0-31.0,p195947,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":0}",1
,2448,survey-likert,32,31,119115,0.0-32.0,p195947,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":1}",2
,2991,survey-likert,33,32,122108,0.0-33.0,p195947,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":1}",2
,2106,survey-likert,34,33,124216,0.0-34.0,p195947,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":2}",3
,2801,survey-likert,35,34,127018,0.0-35.0,p195947,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":3}",4
,3108,survey-likert,36,35,130129,0.0-36.0,p195947,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":2}",3
,3335,survey-likert,37,36,133467,0.0-37.0,p195947,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":24051}]",24052,instructions,0,NA,24071,0.0-0.0,p196159,NA,NA,,NA,NA,,NA
,4451,survey-likert,1,1,28525,0.0-1.0,p196159,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,3776,survey-likert,2,2,32304,0.0-2.0,p196159,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":1}",2
,1422,survey-likert,3,3,33729,0.0-3.0,p196159,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,2725,survey-likert,4,4,36456,0.0-4.0,p196159,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":0}",1
,1820,survey-likert,5,5,38277,0.0-5.0,p196159,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":3}",4
,2680,survey-likert,6,6,40960,0.0-6.0,p196159,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":2}",3
,2055,survey-likert,7,7,43016,0.0-7.0,p196159,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":3}",4
,1585,survey-likert,8,8,44603,0.0-8.0,p196159,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":4}",5
,1380,survey-likert,9,9,45986,0.0-9.0,p196159,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,1850,survey-likert,10,10,47837,0.0-10.0,p196159,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":3}",4
,3368,survey-likert,11,11,51207,0.0-11.0,p196159,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":1}",2
,2491,survey-likert,12,12,53699,0.0-12.0,p196159,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,1825,survey-likert,13,13,55525,0.0-13.0,p196159,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,1631,survey-likert,14,14,57158,0.0-14.0,p196159,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":4}",5
,1680,survey-likert,15,15,58840,0.0-15.0,p196159,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,2008,survey-likert,16,16,60851,0.0-16.0,p196159,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":1}",2
,2751,survey-likert,17,17,63605,0.0-17.0,p196159,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":2093}]",2093,instructions,18,NA,65699,0.0-18.0,p196159,NA,NA,,NA,NA,,NA
,2634,survey-likert,19,18,68335,0.0-19.0,p196159,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":4}",5
,1653,survey-likert,20,19,69991,0.0-20.0,p196159,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,1245,survey-likert,21,20,71237,0.0-21.0,p196159,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,1643,survey-likert,22,21,72883,0.0-22.0,p196159,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,2535,survey-likert,23,22,75422,0.0-23.0,p196159,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":2}",3
,1265,survey-likert,24,23,76688,0.0-24.0,p196159,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":4}",5
,1181,survey-likert,25,24,77870,0.0-25.0,p196159,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,1247,survey-likert,26,25,79119,0.0-26.0,p196159,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":4}",5
,1368,survey-likert,27,26,80489,0.0-27.0,p196159,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":1}",2
,1623,survey-likert,28,27,82114,0.0-28.0,p196159,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,1921,survey-likert,29,28,84038,0.0-29.0,p196159,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,1482,survey-likert,30,29,85522,0.0-30.0,p196159,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":1}",2
,1561,survey-likert,31,30,87085,0.0-31.0,p196159,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,1392,survey-likert,32,31,88479,0.0-32.0,p196159,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":4}",5
,2264,survey-likert,33,32,90745,0.0-33.0,p196159,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":3}",4
,1633,survey-likert,34,33,92380,0.0-34.0,p196159,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":1}",2
,2553,survey-likert,35,34,94935,0.0-35.0,p196159,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":23792}]",23792,instructions,0,NA,23805,0.0-0.0,p196311,NA,NA,,NA,NA,,NA
,14951,survey-likert,1,1,38758,0.0-1.0,p196311,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,6437,survey-likert,2,2,45217,0.0-2.0,p196311,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":3}",4
,4640,survey-likert,3,3,49880,0.0-3.0,p196311,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
,2029,survey-likert,4,4,51921,0.0-4.0,p196311,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":2}",3
,6078,survey-likert,5,5,58013,0.0-5.0,p196311,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":3}",4
,2787,survey-likert,6,6,60825,0.0-6.0,p196311,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,2259,survey-likert,7,7,63097,0.0-7.0,p196311,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":1}",2
,2383,survey-likert,8,8,65495,0.0-8.0,p196311,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":2}",3
,4375,survey-likert,9,9,69885,0.0-9.0,p196311,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":0}",1
,2476,survey-likert,10,10,72377,0.0-10.0,p196311,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":0}",1
,2406,survey-likert,11,11,74797,0.0-11.0,p196311,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":2}",3
,3635,survey-likert,12,12,78446,0.0-12.0,p196311,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":1}",2
,2414,survey-likert,13,13,80875,0.0-13.0,p196311,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,2399,survey-likert,14,14,83289,0.0-14.0,p196311,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,6969,survey-likert,15,15,90273,0.0-15.0,p196311,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,3851,survey-likert,16,16,94139,0.0-16.0,p196311,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,2673,survey-likert,17,17,96835,0.0-17.0,p196311,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":16144}]",16145,instructions,18,NA,112995,0.0-18.0,p196311,NA,NA,,NA,NA,,NA
,7808,survey-likert,19,18,120805,0.0-19.0,p196311,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":4}",5
,5167,survey-likert,20,19,125983,0.0-20.0,p196311,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,3242,survey-likert,21,20,129242,0.0-21.0,p196311,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,2810,survey-likert,22,21,132067,0.0-22.0,p196311,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":2}",3
,6240,survey-likert,23,22,138322,0.0-23.0,p196311,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,2881,survey-likert,24,23,141213,0.0-24.0,p196311,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":3}",4
,6036,survey-likert,25,24,147265,0.0-25.0,p196311,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,3086,survey-likert,26,25,150366,0.0-26.0,p196311,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":2}",3
,2747,survey-likert,27,26,153125,0.0-27.0,p196311,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,2351,survey-likert,28,27,155491,0.0-28.0,p196311,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":3}",4
,2881,survey-likert,29,28,158396,0.0-29.0,p196311,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,2880,survey-likert,30,29,161295,0.0-30.0,p196311,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,10810,survey-likert,31,30,172120,0.0-31.0,p196311,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2993,survey-likert,32,31,175136,0.0-32.0,p196311,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":2}",3
,2703,survey-likert,33,32,177862,0.0-33.0,p196311,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,5555,survey-likert,34,33,183432,0.0-34.0,p196311,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,4664,survey-likert,35,34,188120,0.0-35.0,p196311,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":9094}]",9095,instructions,0,NA,9128,0.0-0.0,p199922,NA,NA,,NA,NA,,NA
,5953,survey-likert,1,1,15084,0.0-1.0,p199922,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,3782,survey-likert,2,2,18867,0.0-2.0,p199922,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,9270,survey-likert,3,3,28139,0.0-3.0,p199922,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":3}",4
,7574,survey-likert,4,4,35715,0.0-4.0,p199922,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":3}",4
,4126,survey-likert,5,5,39844,0.0-5.0,p199922,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":1}",2
,4837,survey-likert,6,6,44683,0.0-6.0,p199922,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":2}",3
,4508,survey-likert,7,7,49193,0.0-7.0,p199922,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,3688,survey-likert,8,8,52883,0.0-8.0,p199922,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":1}",2
,4376,survey-likert,9,9,57261,0.0-9.0,p199922,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,4048,survey-likert,10,10,61312,0.0-10.0,p199922,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,6496,survey-likert,11,11,67809,0.0-11.0,p199922,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,3298,survey-likert,12,12,71109,0.0-12.0,p199922,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":4}",5
,3030,survey-likert,13,13,74142,0.0-13.0,p199922,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,3029,survey-likert,14,14,77173,0.0-14.0,p199922,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":1}",2
,3475,survey-likert,15,15,80653,0.0-15.0,p199922,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,3048,survey-likert,16,16,83703,0.0-16.0,p199922,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,3132,survey-likert,17,17,86838,0.0-17.0,p199922,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":3930}]",3931,instructions,18,NA,90771,0.0-18.0,p199922,NA,NA,,NA,NA,,NA
,4266,survey-likert,19,18,95039,0.0-19.0,p199922,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":1}",2
,2704,survey-likert,20,19,97745,0.0-20.0,p199922,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,3758,survey-likert,21,20,101505,0.0-21.0,p199922,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":2}",3
,3424,survey-likert,22,21,104931,0.0-22.0,p199922,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":1}",2
,3125,survey-likert,23,22,108057,0.0-23.0,p199922,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":0}",1
,3047,survey-likert,24,23,111108,0.0-24.0,p199922,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,3437,survey-likert,25,24,114547,0.0-25.0,p199922,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":3}",4
,3000,survey-likert,26,25,117549,0.0-26.0,p199922,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":0}",1
,3108,survey-likert,27,26,120659,0.0-27.0,p199922,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,3229,survey-likert,28,27,123889,0.0-28.0,p199922,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":3}",4
,4109,survey-likert,29,28,128001,0.0-29.0,p199922,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":2}",3
,3078,survey-likert,30,29,131081,0.0-30.0,p199922,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":1}",2
,3648,survey-likert,31,30,134731,0.0-31.0,p199922,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":4}",5
,2742,survey-likert,32,31,137475,0.0-32.0,p199922,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,2523,survey-likert,33,32,140001,0.0-33.0,p199922,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
,3782,survey-likert,34,33,143785,0.0-34.0,p199922,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":2}",3
,3889,survey-likert,35,34,147677,0.0-35.0,p199922,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":13093}]",13093,instructions,0,NA,13105,0.0-0.0,p2081,NA,NA,,NA,NA,,NA
,2686,survey-likert,1,1,15792,0.0-1.0,p2081,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":4}",5
,10742,survey-likert,2,2,26537,0.0-2.0,p2081,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
